ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
400301	80	W	4	13	57288	8.59	21.923	37.998129	-122.285223	.305	ML	4	oppo Pinole Valley Rd	DT469	L4-W-28-080-00859	080196	424324
400302	580	E	4	1	53000	42.11	58.188	37.800558	-122.227577	.553	ML	4	Beaumont Ave	DT107	L4-E-33-580-04211	582244	420366
400303	680	N	4	13	83346	12.24	43.613	37.875017	-122.045018	.514	ML	4	oppo Rudgear Rd rm-s-diag	DT304	L4-N-28-680-01224	682248	418553
400304	101	S	4	41		18.24	458.845	38.069309	-122.538884	.33	ML	4	N OF IGNACIO BLVD	DT562	L4-S-27-101-01824	101476	424138
400307	242	S	4	13	16000	2.81	3.069	37.997771	-122.03856	.943	ML	3	Olivera St oc (Reitz Ct)	DT177	L3-S-28-242-00281	242114	417914
400308	580	W	4	1	53000	42.11	58.34	37.800758	-122.227469	.553	ML	4	Beaumont Ave	DT107	L4-W-33-580-04211	581245	422968
400309	880	N	4	1	26000	3.47	13.697	37.495016	-121.951359	.375	ML	4	Fremont Blvd rm-n-diag	DT994	L4-N-33-880-00347	998361	420072
400312	880	S	4	1		19.37	29.597	37.677442	-122.118925	.32	ML	6	S OF HACIENDA AVE	DT398	L6-S-33-880-01937	883238	423738
400313	80	W	4	13	57288	7.62	20.953	37.993511	-122.301607	.435	ML	4	Appian Way rm-e-diag	DT873	L4-W-28-080-00762	999353	424312
400314	92	E	4	81	68252	11.51	12.236	37.552335	-122.307355	.565	ML	2	W of Delaware St.	DT034	L2-E-35-092-01151	092135	419154
400316	101	N	4	81	73262	20.96	423.147	37.639474	-122.405195	.35	ML	4	WB 380/S Airport Blvd	DT1A5	L4-N-35-101-02096	999377	422374
400317	84	E	4	1	26000	2.11	32.17	37.529874	-122.093324	.71	ML	3	3300' W of Toll Plaza	DT825	L3-E-33-084-00211	999075	418711
400318	280	S	4	75	67000	2.64	52.613	37.731198	-122.436258	.53	ML	4	SOUTH OF MONTEREY	DT008	L4-S-34-280-00264	280282	422098
400319	280	N	4	81		10.72	33.266	37.506335	-122.337198	.83	ML	4	SR 92	DT916	L4-N-35-280-01072	280213	422422
400321	880	S	4	1	33000	17.82	28.047	37.659179	-122.103312	.255	ML	5	Winton Ave rm-n-coll	DTA27	L5-S-33-880-01782	998434	426784
400322	280	N	4	75	67000	3.87	53.831	37.734299	-122.409462	1.54	ML	4	Alemany Blvd	DT010	L4-N-34-280-00387	280285	422152
400323	24	E	4	13	54232	4.05	8.398	37.892701	-122.16068	.415	ML	4	1200' W OF ACALANES RD	DT438	L4-E-28-024-00405	024137	418349
400324	4	E	4	13		20.06	19.794	38.018708	-121.941653	.28	ML	4	Bailey Rd. rm-e-diag	DT159	L4-E-28-004-02006	004147	419090
400325	101	N	4	85	68000	31.82	381.453	37.304612	-121.818006	.215	ML	4	CAPITOL EXPWY	DT677	L4-N-37-101-03182	998125	422566
400329	80	E	4	13	60620	.44	13.773	37.903574	-122.31244	.408	ML	4	Central Ave rm-e-diag	DT110	L4-E-28-080-00044	801165	420114
400330	101	S	4	85	77000	45.63	395.303	37.398628	-122.026802	.31	ML	4	Mathilda Ave. rm-s-diag	DT739	L4-S-37-101-04563	998189	424594
400331	101	N	4	81		19.63	421.817	37.62072	-122.399676	.41	ML	4	SFIA  OFF-S-DIAG	DT291	L4-N-35-101-01963	105341	422350
400333	880	N	4	1	68084	23.69	33.917	37.719584	-122.177086	.65	ML	4	Davis St rm-n-loop/diag	DT718	L4-N-33-880-02369	998453	424774
400334	580	W	4	1	41992	15.07	31.254	37.701133	-121.81961	.27	ML	4	AIRWAY BLVD	DT311	L4-W-33-580-01507	580136	424498
400335	680	N	4	1	20018	21.15	31.158	37.720756	-121.937891	.379	ML	4	3900' S of Alcosta Blvd	DT359	L4-N-33-680-02115	681202	426119
400336	85	N	4	85	68000	9.1	9.1	37.250624	-121.928209	.6	ML	4	Union Ave rm-s-diag	DT539	L4-N-37-085-00910	998068	422464
400337	80	W	4	95	81666	1.09	28.562	38.075741	-122.231688	.395	ML	3	Sonoma Blvd on-w-diag	DT055	L3-W-23-080-00109	080224	421452
400338	280	N	4	81	17918	24.91	47.45	37.67345	-122.46795	.97	ML	4	Serramonte Blvd rm-n-diag	DT494	L4-N-35-280-02491	280259	422452
400339	580	W	4	1	53000	41.51	57.74	37.79841	-122.216924	.655	ML	4	Fruitvale Ave off-e-diag	DT106	L4-W-33-580-04151	580238	422962
400340	101	S	4	81		20.28	422.503	37.629746	-122.402661	.47	ML	4	San Bruno Ave rm-s-diag	DT292	L4-S-35-101-02028	999078	419778
400341	880	N	4	1	53000	28.07	38.297	37.771469	-122.22307	.56	ML	4	42nd/High St rm-n-diag	DT724	L4-N-33-880-02807	998477	424804
400343	880	N	4	85	68000	2.7	2.7	37.348907	-121.917833	.425	ML	3	Coleman Ave rm-n-diag	DT082	L3-N-37-880-00270	998303	420997
400345	24	E	4	13	54232	2.66	7.008	37.882713	-122.1802	.375	ML	5	DAVIS ST	DT430	L5-E-28-024-00266	224133	423063
400349	101	N	4	41		17.33	458.603	38.057912	-122.530824	.375	ML	4	S of Los Robles Rd	DT559	L4-N-27-101-01733	103509	420462
400350	280	S	4	81		10.78	33.326	37.506759	-122.33852	.83	ML	4	SR 92	DT916	L4-S-35-280-01078	999083	419862
400353	101	N	4	85	68000	42.19	391.827	37.383125	-121.967496	.3	ML	4	San Tomas Expwy rm-n-diag	DTB84	L4-N-37-101-04219	998169	422644
400354	24	W	4	13	54232	3.76	8.108	37.892849	-122.166614	.455	ML	5	1900' E OF ST STEPHENS DRIVE O	DT437	L5-W-28-024-00376	024140	427155
400359	580	E	4	13	60620	3.46	67.386	37.922431	-122.357855	1.07	ML	3	Harbour Way on ramp	DT003	L3-E-28-580-00346	580288	418676
400360	880	N	4	1	53000	24.65	34.877	37.730698	-122.187572	.575	ML	4	98th Ave rm-n-loop	DTA34	L4-N-33-880-02465	998457	424780
400361	80	W	4	13	60620	2.97	16.303	37.937368	-122.326196	.395	ML	4	oppo San Pablo Ave rm-e-diag	DT114	L4-W-28-080-00297	080170	419700
400363	880	S	4	1	26000	4.58	14.807	37.505941	-121.965865	.375	ML	4	Auto Mall Pkwy rm-s-diag	DT818	L4-S-33-880-00458	998363	421750
400369	680	N	4	95		3.03	61.063	38.088513	-122.109515	1.605	ML	2	Lake Herman Rd	DT846	L2-N-23-680-00303	680335	419186
400372	101	S	4	85	69084	42.58	392.253	37.38482	-121.974251	.45	ML	4	Great America Pkwy rm-s-loop	DT515	L4-S-37-101-04258	998171	424564
400376	680	N	4	1	26000	2.48	12.406	37.496302	-121.923874	.25	ML	4	Mission Blvd rm-n-diag	DT826	L4-N-33-680-00248	682151	420018
400378	80	W	4	13	60620	2.05	15.383	37.925318	-122.320965	.31	ML	5	Cutting Blvd off-w-diag	DT0D3	L5-W-28-080-00205	080173	427204
400380	948	S	4	1	53000	.24	.24	37.818999	-122.296819	1.463	ML	2	E of Maritime	DT125	L2-S-33-948-00024	999338	430573
400381	101	N	4	81	9066	16.64	418.827	37.590637	-122.36193	.315	ML	4	Broadway rm-n-fly/diag	DT279	L4-N-35-101-01664	102329	422326
400382	101	S	4	41		15.85	456.455	38.037635	-122.536716	.375	ML	4	N of Miller Creek rd	DT555	L4-S-27-101-01585	104468	422830
400383	880	S	4	1		18.72	28.947	37.670804	-122.110602	.395	ML	6	1900' N OF A ST	DT396	L6-S-33-880-01872	881238	423722
400388	101	N	4	81	46870	3.2	405.387	37.480426	-122.174688	.485	ML	5	N of Union Pacific RROC	DT046	L5-N-35-101-00320	105267	422206
400389	24	E	4	13	54232	3	7.348	37.887084	-122.177406	.32	ML	5	1650' W of St Stephens Dr OC	DT434	L5-E-28-024-00300	124133	423070
400390	101	N	4	41	52582	19.23	460.503	38.081688	-122.547804	.415	ML	4	N of 37 / 101 Interchange	DT028	L4-N-27-101-01923	103519	420642
400392	101	S	4	41		17.79	458.395	38.063597	-122.535214	.315	ML	4	N of Posada Del sol	DT560	L4-S-27-101-01779	102472	422854
400393	680	S	4	13	17988	9.1	40.508	37.837989	-122.014484	.25	ML	4	1500' N of El Pintado Rd	DT526	L4-S-28-680-00910	682236	421498
400394	101	S	4	85	68000	38.35	388.023	37.364382	-121.902692	.28	ML	5	SB 101	DTA65	L5-S-37-101-03835	998147	427043
400395	580	E	4	13	60620	1.4	65.374	37.914244	-122.325871	.49	ML	3	ERLANDSON ST ON RAMP	DT118	L3-E-28-580-00140	580008	418661
400397	280	S	4	75	67000	2.05	52.023	37.726891	-122.445512	.495	ML	5	HAVELOCK ST	DT007	L5-S-34-280-00205	280280	426854
400400	101	N	4	85	68000	35.11	384.743	37.34241	-121.854543	.3	ML	4	SB 680  rm-n-diag	DT516	L4-N-37-101-03511	998137	422590
400401	680	S	4	13	17988	7.98	39.388	37.827922	-121.99838	.255	ML	4	1300' S OF EL CERRO BLVD	DT258	L4-S-28-680-00798	680245	424264
400402	101	N	4	81		19.25	421.437	37.615421	-122.397724	.22	ML	6	101 / SFO Interchange	DT288	l6-N-35-101-01925	102341	423586
400406	24	W	4	1	53000	2.32	.473	37.83111	-122.266925	.285	ML	4	42ND ST AND MARTIN LUTHER KING	DT671	L4-W-33-024-00232	124105	424390
400407	580	W	4	13	60620	1.4	65.304	37.914274	-122.325581	.49	ML	3	Erlandson St ON Ramp	DT118	L3-W-28-580-00140	580279	418786
400409	880	S	4	1	26000	3.05	13.277	37.490584	-121.945998	.235	ML	4	Fremont Blvd rm-s-diag	DT983	L4-S-33-880-00305	998355	421732
400410	85	N	4	85	68000	.81	.81	37.240325	-121.782062	.77	ML	3	Great Oaks Blvd/Monterey Hwy	DT367	L3-N-37-085-00081	998033	420792
400411	80	W	4	13	60620	6.27	19.603	37.980256	-122.317154	.28	ML	4	1000' W of Richmond Pkwy	DT169	L4-W-28-080-00627	080006	424288
400413	24	W	4	13	54232	R2.57	6.918	37.881791	-122.181562	.395	ML	4	E OF CAMINO PABLO	DT432	L4-W-28-024-00257	124134	419598
400414	280	N	4	85	68000	6.09	7.472	37.317942	-121.977301	.905	ML	4	Saratoga Ave rm-n-diag	DT598	L4-N-37-280-00609	998253	422752
400416	17	S	4	85	44112	7.19	19.743	37.228152	-121.974056	.51	ML	2	oppo Saratoga Ave rm-n-diag	DT568	L2-S-37-017-00719	998006	417942
400417	880	N	4	1	26000	4.03	14.257	37.500569	-121.958606	.595	ML	4	At the truck scales	DT924	L4-N-33-880-00403	999410	420078
400418	87	N	4	85	68000	2.66	2.66	37.291922	-121.871631	.37	ML	2	Curtner Ave rm-n-diag	DT641	L2-N-37-087-00266	387109	417417
400420	101	N	4	81	68252	16	418.187	37.587303	-122.351386	.38	ML	5	Anza Blvd rm-n-diag	DT277	L5-N-35-101-01600	101323	426441
400421	101	S	4	81	9066	17.05	419.273	37.594295	-122.367943	.29	ML	5	1500' N of Broadway	DT280	L5-S-35-101-01705	104300	426973
400422	880	N	4	1	68084	23.35	33.577	37.715784	-122.173158	.245	ML	4	Davis St off-n-diag	DT917	L4-N-33-880-02335	882249	424768
400423	84	E	4	1	50916	3.86	33.92	37.541467	-122.065681	.355	ML	3	Thornton Ave rm-e-diag	DT066	L3-E-33-084-00386	998331	418726
400425	101	S	4	81	20970	.93	403.153	37.460699	-122.1415	.978	ML	4	UNIVERSITY AVE	DT815	L4-S-35-101-00093	104250	419220
400427	880	S	4	1	33000	16.81	27.037	37.646153	-122.094899	.84	ML	4	SR 92 on-s-coll	DT393	L4-S-33-880-01681	882228	421894
400428	101	N	4	41		16.15	457.423	38.041791	-122.536263	.225	ML	5	2600' N of Miller Creek Rd	DT556	L5-N-27-101-01615	103505	423378
400429	280	S	4	85	68000	6.98	8.362	37.319424	-121.993175	.68	ML	4	LAWRENCE EXPWY	DT897	L4-S-37-280-00698	998255	419406
400430	80	E	4	13	57288	7.29	20.623	37.992091	-122.307341	.36	ML	5	1000' W of Appian Way	DT468	L5-E-28-080-00729	999364	423112
400432	80	E	4	1	6000	5.7	11.01	37.864887	-122.30302	.285	ML	5	University Ave off-e-diag	DT321	L5-E-33-080-00570	997006	423168
400435	101	S	4	85	77000	46.81	396.483	37.403153	-122.047463	.42	ML	4	Ellis St rm-s-diag	DT085	L4-S-37-101-04681	998195	424618
400436	17	N	4	85	10340	10.57	23.123	37.271687	-121.947037	.26	ML	3	Camden Ave rm-n-diag	DT267	l3-N-37-017-01057	998021	420772
400437	680	S	4	13	17988	6.87	38.278	37.813185	-121.993418	.495	ML	4	Sycamore Valley Rd	DT517	L4-S-28-680-00687	682224	424252
400438	24	E	4	13	54232	2.25	6.598	37.87761	-122.184005	.425	ML	4	CAMINO PABLO	DTA47	L4-E-28-024-00225	024129	418337
400439	101	S	4	81	9066	17.22	419.443	37.595859	-122.370348	.24	ML	5	S of Hinkley Rd	DT281	L5-S-35-101-01722	103300	426980
400440	101	S	4	85	68000	36.11	385.779	37.353727	-121.865827	.482	ML	4	Mckee Rd/Julian St rm-s-diag	DTA42	L4-S-37-101-03611	102154	424534
400441	101	N	4	81	9066	17.22	419.407	37.595999	-122.37006	.24	ML	5	S of Hinkley Rd	DT281	L5-N-35-101-01722	103331	426455
400442	880	S	4	1	53000	24.6	34.827	37.730017	-122.18722	.61	ML	4	98th Ave rm-s-diag	DTA33	L4-S-33-880-02460	998455	421924
400443	80	E	4	13	60620	2.97	16.303	37.937479	-122.325945	.395	ML	4	San Pablo Ave rm-e-diag	DT114	L4-E-28-080-00297	080179	420162
400444	85	N	4	85	68000	3.84	3.84	37.25025	-121.835557	.96	ML	3	BLOSSOM HILL	DT412	L3-N-37-085-00384	998043	420802
400445	80	E	4	13	60620	2.62	15.953	37.932712	-122.325878	.46	ML	4	oppo Barrett Ave rm-w-diag	DT463	L4-E-28-080-00262	080177	420156
400446	680	S	4	13	68378	R3.98	35.388	37.77437	-121.973981	.195	ML	4	Crow Canyon Rd rm-s-diag	DT506	L4-S-28-680-R0398	999321	424204
400448	84	W	4	1	50916	3.86	33.92	37.541756	-122.065675	.41	ML	3	oppo Thornton Ave rm-e-diag	DT066	L3-W-33-084-00386	998332	418846
400449	237	W	4	85	68000	7.11	7.162	37.419452	-121.955498	.665	ML	3	N First St	DT814	L3-W-37-237-00711	998234	418936
400450	680	N	4	13	17988	9.1	40.473	37.838067	-122.014224	.25	ML	4	1500' N OF EL PINTADO RD	DT526	L4-N-28-680-00910	681251	418505
400451	880	S	4	1	26000	10.12	20.347	37.561479	-122.036403	.21	ML	4	Decoto Rd rm-s-diag	DTA09	L4-S-33-880-01012	998395	421798
400453	101	N	4	81	20970	.93	403.117	37.460848	-122.141364	.942	ML	4	University Ave RM-S-Diag	DT815	L4-N-35-101-00093	101257	422164
400454	880	S	4	1	53000	R33.15	43.377	37.803327	-122.301708	.285	ML	4	2400' S of 7th St	DT332	L4-S-33-880-03315	999342	422020
400457	87	S	4	85	68000	1.53	1.53	37.276926	-121.863886	.255	ML	2	Capitol Expwy  rm-n-diag	DT637	L2-S-37-087-00153	998100	417962
400460	101	S	4	41		17.04	457.645	38.05375	-122.530892	.305	ML	4	2000' N of Pacheco Creek OC	DTB44	L4-S-27-101-01704	104472	422842
400461	85	N	4	85	68000	6.34	6.34	37.254781	-121.878917	.915	ML	3	ALMADEN EXPWY  RM-N-DIA	DT522	L3-N-37-085-00634	998061	420827
400462	680	S	4	95		9.96	68.098	38.182315	-122.134276	2.245	ML	2	Gold Hill Rd oc	DT776	L2-S-23-680-00996	680322	417902
400463	880	S	4	1	33000	17.99	28.217	37.661372	-122.104698	.215	ML	5	2000' N OF WINTON AVE	DT395	L5-S-33-880-01799	880234	426791
400464	85	N	4	85	44112	10.88	11.056	37.258029	-121.962211	.345	ML	3	SB 17& NB 17 rm-n-diag	DT571	L3-N-37-085-01088	998077	420857
400465	80	W	4	13	57288	6.89	20.223	37.98862	-122.313232	.34	ML	4	Richmond Pkwy rm-e-diag	DT172	L4-W-28-080-00689	802190	424300
400468	880	S	4	1	26000	6.1	16.327	37.521308	-121.985517	.755	ML	4	Stevenson Blvd rm-s-diag	DT375	L4-S-33-880-00610	998371	421762
400470	80	W	4	13	60620	1.24	14.573	37.914219	-122.317555	.21	ML	4	E of Carlson Blvd	DTA13	L4-W-28-080-00124	801162	419676
400473	101	N	4	81		20.57	422.757	37.634102	-122.402969	.255	ML	4	N Access Rd off-n-diag	DT293	L4-N-35-101-02057	103345	422362
400474	101	N	4	85	68000	28.5	377.771	37.256295	-121.794639	.751	ML	4	Blossom Hill Rd  rm-n-loop	DT774	L4-N-37-101-02850	998219	422548
400478	80	E	4	13	33308	10.04	23.373	38.01489	-122.269381	.44	ML	4	SR4 rm-e-fly/diag	DT020	L4-E-28-080-01004	080209	418636
400479	880	S	4	85	68000	3.94	3.94	37.362439	-121.903211	.245	ML	3	SB 880	DT192	L3-S-37-880-00394	998311	421417
400480	580	W	4	1	53000	45.31	61.395	37.824968	-122.270895	.13	ML	4	West St / 35th St	DT343	L4-W-33-580-04531	999396	423004
400484	101	S	4	81		19.37	421.593	37.616934	-122.398733	.1	ML	5	1200' N of SFIA	DT289	L5-S-35-101-01937	103306	427001
400485	85	N	4	85	68000	10.29	10.29	37.254231	-121.949216	.608	ML	3	SB 17/NB 17 rm-s-diag	DT558	L3-N-37-085-01029	998074	420847
400486	880	S	4	1		19.96	30.187	37.683114	-122.127218	.325	ML	6	Hesperian Blvd rm-s-diag	DTA29	L6-S-33-880-01996	998439	423754
400488	880	N	4	1	33000	13.78	24.007	37.608066	-122.067407	.555	ML	5	Whipple Rd  rm-n-coll	DTA21	L5-N-33-880-01378	998417	426189
400489	580	E	4	1	53000	45.31	61.243	37.824791	-122.270978	.13	ML	2	West St / 35th St	DT343	L2-E-33-580-04531	999395	419118
400490	880	N	4	1	26000	7.36	17.587	37.531271	-122.004734	.65	ML	4	Mowry Ave rm-n-diag	DTA05	L4-N-33-880-00736	998385	424678
400492	580	E	4	1	53000	38.89	54.804	37.780572	-122.173006	1.037	ML	4	Seminary Ave	DT101	L4-E-33-580-03889	580224	420342
400494	24	E	4	13	39122	6.98	11.328	37.895807	-122.108492	.39	ML	5	1400' E OF EBMUD AQUEDUCT UC	DT451	L5-E-28-024-00698	024145	423084
400495	880	N	4	1	53000	25.51	35.737	37.74083	-122.196448	.38	ML	4	Hegenberger Rd rm-n-loop	DTA74	L4-N-33-880-02551	998469	424786
400496	84	W	4	1	50916	5.76	35.82	37.560476	-122.041091	2.6	ML	3	1300' W of 880	DT019	L3-W-33-084-00576	184120	418861
400497	101	N	4	81	73262	23.53	425.717	37.672002	-122.390835	.39	ML	4	S of Sierra Pt Prkwy/Marina	DT299	L4-N-35-101-02353	102367	422386
400498	880	S	4	1	53000	27.53	37.757	37.764896	-122.217766	.87	ML	4	High St rm-s-diag	DTA62	L4-S-33-880-02753	998475	421954
400499	280	N	4	85	17610	8.42	9.802	37.331068	-122.014931	.725	ML	4	WOLFE RD	DT899	L4-N-37-280-00842	998261	422764
400501	80	W	4	13		12	25.333	38.037848	-122.248287	.4	ML	4	600' W of Refinery Rd UC	DT024	L4-W-28-080-01200	801208	424366
400503	101	N	4	81	73262	21.48	423.667	37.646963	-122.406317	.4	ML	5	S. Airport Blvd rm-n-hook	DT296	L5-N-35-101-02148	101353	426483
400504	92	W	4	81	68252	9.33	10.056	37.531803	-122.330055	.96	ML	2	400' W of W Hillsdale Blvd	DT031	L2-W-35-092-00933	092116	418134
400505	680	N	4	13	57764	17.01	48.502	37.935645	-122.060104	.353	ML	5	OAK PARK BLVD	DT550	L5-N-28-680-01701	680285	423462
400507	85	N	4	85	68000	15.67	15.846	37.298931	-122.029806	.515	ML	3	oppo De Anza Blvd rm-s-diag	DT602	L3-N-37-085-01567	998086	420872
400508	880	S	4	85	68000	2.55	2.55	37.34766	-121.919969	.28	ML	3	Coleman Ave rm-s-diag	DT968	L3-S-37-880-00255	880124	421392
400513	101	S	4	41		18.76	459.365	38.076213	-122.542571	.305	ML	4	S OF 37/101 INTERCHANGE	DT565	L4-S-27-101-01876	103480	424144
400514	880	S	4	85	68000	1.28	1.28	37.334602	-121.936288	.345	ML	3	BASCOM AVE	DT954	L3-S-37-880-00128	880112	421377
400515	880	N	4	1		19.96	30.187	37.683298	-122.126995	.37	ML	6	Hesperian Blvd	DT757	L6-N-33-880-01996	998440	423578
400516	4	W	4	13	16000	15.47	15.138	38.009986	-122.022295	.64	ML	4	PORT CHICAGO HWY	DT164	L4-W-28-004-01547	004138	419562
400519	85	S	4	85	68000	4.87	4.87	37.255257	-121.85256	.505	ML	3	SANTA TERESA	DT480	L3-S-37-085-00487	998049	421222
400521	242	N	4	13	16000	2.1	2.359	37.988028	-122.04042	.32	ML	2	Solano Way rm-s-diag	DT173	L2-N-28-242-00210	242107	417726
400525	101	S	4	41		16.3	456.905	38.043798	-122.535322	.285	ML	5	2000' S of Pacheco Creek OC	DTB46	L5-S-27-101-01630	102468	426602
400527	101	N	4	81	68252	14.93	417.117	37.586468	-122.331956	.29	ML	4	peninsula ave rm-n-diag	DT274	L4-N-35-101-01493	101319	430560
400528	85	S	4	85	49670	22.49	22.666	37.388893	-122.068829	.375	ML	3	EAST EVELYN AVE	DT608	L3-S-37-085-02249	998091	421297
400529	880	N	4	1		19.37	29.597	37.677613	-122.118725	.32	ML	5	S of Hacienda Ave	DT398	L5-N-33-880-01937	883233	426252
400531	101	S	4	81	68252	11.72	413.943	37.551205	-122.29422	.235	ML	5	EB 92 rm-s-diag	DT264	L5-S-35-101-01172	101008	426924
400532	24	E	4	13	39122	5.34	9.688	37.890463	-122.137515	.515	ML	4	RISA RD	DT444	L4-E-28-024-00534	224141	418367
400534	880	N	4	1	26000	11.66	21.887	37.581087	-122.048943	.475	ML	4	ALVARADO-FREMONT BLVD	DTA16	L4-N-33-880-01166	998407	424708
400535	680	S	4	85	68000	.98	.97	37.349493	-121.839218	.29	ML	4	JACKSON AVE	DT308	L4-S-37-680-00098	680108	419448
400536	880	N	4	1	81204	13.14	23.367	37.600243	-122.061912	.615	ML	5	Alvarado-Niles Rd rm-n-diag	DTA19	L5-N-33-880-01314	998413	426182
400538	80	W	4	13	60620	6.61	19.943	37.985094	-122.315756	.31	ML	4	Richmond Pkwy rm-w-loop	DT171	L4-W-28-080-00661	080004	424294
400539	880	N	4	1	26000	11.05	21.277	37.572566	-122.045996	.585	ML	5	PASEO PADRE PKWY	DT382	L5-N-33-880-01105	880203	426175
400540	101	N	4	81	73262	21.76	423.947	37.65101	-122.406709	.315	ML	5	S Airport Blvd off-s-diag	DT297	L5-N-35-101-02176	101355	426490
400545	101	S	4	85	77000	46.02	395.693	37.40013	-122.033628	.38	ML	4	EB 237 rm-s-diag	DT221	L4-S-37-101-04602	998193	424606
400546	680	N	4	1	20018	R21.47	31.478	37.724687	-121.941	.261	ML	5	2200' S OF ALCOSTA BLVD	DT155	L5-N-33-680-R2147	680215	426126
400547	101	S	4	41	16462	8.52	449.125	37.942551	-122.515478	.35	ML	4	N of Greenbrae POC	DT552	L4-S-27-101-00852	101434	422818
400549	580	W	4	1	53000	38.89	54.956	37.78073	-122.172868	.535	ML	4	Seminary Ave	DT101	L4-W-33-580-03889	580225	422938
400550	24	W	4	13	39122	6.39	10.738	37.894371	-122.119889	.395	ML	4	LAUREL DRIVE ON RAMP	DT448	L4-W-28-024-00639	124146	419622
400551	680	N	4	95		9.96	67.993	38.182144	-122.133796	2.245	ML	2	Gold Hill Rd oc	DT776	L2-N-23-680-00996	680345	419198
400552	280	S	4	75	67000	3.44	53.413	37.731804	-122.421878	.38	ML	4	St. Mary's Playground POC	DT009	L4-S-34-280-00344	281284	419202
400553	680	S	4	13	68378	2.53	33.938	37.755435	-121.962571	.27	ML	4	2000' S OF BOLLINGER CANYON RD	DT500	L4-S-28-680-00253	999068	424186
400554	680	N	4	13	17988	7.51	38.883	37.822475	-121.993421	.145	ML	4	DIABLO RD  ON-S-DIAG	DT519	L4-N-28-680-00751	999309	418469
400560	280	N	4	85	69084	7.63	9.012	37.324839	-122.002891	1.165	ML	4	Stevens Creek Blvd  rm-n-diag	DT898	l4-N-37-280-00763	998257	422758
400563	87	N	4	85	68000	5.26	5.26	37.325188	-121.892923	.33	ML	2	Auzerais Ave/Delmas St	DT667	L2-N-37-087-00526	998114	417433
400565	880	S	4	1	26000	11.42	21.647	37.577648	-122.04799	.27	ML	4	Alvarado-Fremont Blvd	DTA15	L4-S-33-880-01142	998403	421816
400566	680	S	4	1	26000	2.48	12.39	37.496212	-121.924229	.25	ML	5	MISSION BLVD	DT827	L5-S-33-680-00248	680150	426686
400567	237	E	4	85	68000	6.7	6.752	37.418931	-121.962821	.462	ML	4	N First St	DT193	L4-E-37-237-00670	998232	420414
400568	101	S	4	81		18.58	420.803	37.608375	-122.389578	.465	ML	6	3300' N of Milbrae ave OC	DT286	L6-S-35-101-01858	101304	423762
400570	880	S	4	1	53000	28.88	39.107	37.776614	-122.236242	.225	ML	4	23th Ave/Kennedy St rm-s-loop	DTA39	L4-S-33-880-02888	998481	421972
400571	237	W	4	85	69084	5.61	5.667	37.414204	-121.981514	.715	ML	3	GREAT AMERICA PKWY	DT850	L3-W-37-237-00561	998243	418921
400573	280	N	4	75	67000	R6.52	56.481	37.770861	-122.397356	1.644	ML	3	18 TH ST / PENNSYLVANIA	DT249	L3-N-34-280-00652	280297	420747
400574	880	N	4	1	68084	22.96	33.187	37.711717	-122.168258	.35	ML	4	MARINA BLVD	DT700	L4-N-33-880-02296	998449	424762
400575	280	N	4	75	67000	3.44	53.401	37.731873	-122.417757	.38	ML	4	ST MARY'S PLAYGROUND POC	DT009	L4-N-34-280-00344	282281	422146
400576	880	S	4	1	26000	7.11	17.337	37.529088	-122.001101	.505	ML	4	Mowry Ave rm-s-diag	DTA02	L4-S-33-880-00711	998379	421774
400577	85	S	4	85	68000	3.8	3.8	37.249661	-121.835108	1.02	ML	4	BLOSSOM HILL RD	DT403	L4-S-37-085-00380	998041	419880
400578	101	S	4	81	20970	1.97	404.193	37.469698	-122.156754	.27	ML	4	N OF WILLOW RD INSIDE ON LOOP	DT043	L4-S-35-101-00197	102267	419244
400579	24	E	4	13	39122	4.72	9.068	37.890953	-122.148661	.405	ML	4	EL NIDO RANCH RD	DT442	L4-E-28-024-00472	124141	418361
400580	24	W	4	13	39122	8.2	12.548	37.89816	-122.087509	.265	ML	5	100' E OF EL CURTOLA BLVD	DT457	L5-W-28-024-00820	024154	427197
400581	237	W	4	85	77000	2.99	3.047	37.403169	-122.026944	.66	ML	3	Mathilda Ave rm-w-diag	DT854	L3-W-37-237-00299	998247	418901
400582	85	S	4	85	68000	13.52	13.696	37.275212	-122.004898	.93	ML	3	Saratoga Ave rm-s-diag	DT590	L3-S-37-085-01352	998081	421272
400586	101	S	4	85	68000	40.75	390.423	37.376835	-121.942537	.285	ML	4	Trimble Rd. rm-s-loop	DT716	L4-S-37-101-04075	998159	424552
400591	101	N	4	85	68000	31.83	381.463	37.304727	-121.818118	.14	ML	4	CAPITAL EXPWY	DT679	L4-N-37-101-03183	998127	422572
